@relation 'pop2-weka.filters.unsupervised.attribute.AddID-Cfirst-NID-weka.filters.unsupervised.attribute.Remove-R2,62-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-9,11-14,16,18,20-25,30,32-38,40-41,43-60-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,10'

@attribute num_imgs numeric
@attribute data_channel_is_entertainment {0,1}
@attribute data_channel_is_socmed {0,1}
@attribute data_channel_is_world {0,1}
@attribute kw_min_avg numeric
@attribute kw_max_avg numeric
@attribute kw_avg_avg numeric
@attribute self_reference_min_shares numeric
@attribute self_reference_avg_sharess numeric
@attribute is_weekend {0,1}
@attribute lda_02 numeric
@attribute pop2 {0,1}

@data
25,0,0,1,1839.7916,3457.3635,2512.6809,0,0,0,0.62946,0
0,0,0,0,1238.2,2948.0471,2298.5569,14600,14600,0,0.02861,1
1,0,0,0,0,4169.4072,2095.5381,944,1922,0,0.028621,1
0,0,0,0,634,2897.8206,1652.9254,0,0,0,0.033396,0
1,1,0,0,1506.1923,3339.1819,2602.0986,3400,3800,0,0.05053,0
1,0,0,1,1839.7916,2591.3269,2054.6628,0,0,0,0.837816,0
1,0,0,1,1839.7916,2591.3269,2054.6628,875,901,0,0.8379,0
17,0,1,0,0,5065.0479,2164.5049,1500,3550,0,0.362129,1
1,0,0,1,0,2591.3269,1242.6221,998,998,0,0.210901,1
9,0,0,0,0,4169.4072,2471.4192,1200,3633.3333,0,0.305231,0
0,0,0,0,0,4290.6113,2103.0544,2500,2500,0,0.137507,0
1,0,0,1,0,2591.3269,736.72168,1200,1300,0,0.919969,0
13,0,0,0,0,2591.3269,1001.6398,737,1987,0,0.033335,0
1,0,0,0,1486.9286,2591.3269,2192.752,0,0,0,0.066669,1
11,0,0,0,0,2948.0471,1647.1046,885,2221.25,0,0.028908,0
0,0,0,1,2100,5065.0479,3204.009,8400,8650,0,0.189635,1
1,1,0,0,0,5628.2666,3453.1426,1200,2600,0,0.022242,0
0,0,0,0,0,2948.0471,1881.9525,2900,2900,0,0.028679,1
14,1,0,0,0,3792.6978,1466.8279,0,0,0,0.27325,0
1,1,0,0,0,2971.6931,1134.5607,0,0,0,0.308087,1
11,0,0,0,0,3792.6978,2096.7053,1300,2700,0,0.025075,0
1,0,0,0,0,5207.7368,2651.3738,1700,5800,0,0.100549,1
1,0,0,0,0,2591.3269,1142.173,3900,3900,0,0.029186,0
11,0,1,0,0,5065.0479,2701.0964,2100,2100,0,0.315639,0
1,0,0,0,0,3726.6001,1727.4625,0,0,0,0.198614,1
1,0,0,0,0,2582.2527,1460.2112,1100,1100,0,0.386165,0
1,0,1,0,1049,5048.5835,2656.123,542,1347.3334,0,0.050316,0
1,1,0,0,0,4068.8,1595.9093,0,0,0,0.356533,1
1,1,0,0,1617.7354,2902.5774,2367.5217,1400,2400,0,0.066959,0
0,1,0,0,2582.2527,5351.5,4071.7234,0,0,0,0.028602,0
8,0,0,0,0,8100,3464.5386,2900,5500,0,0.025047,1
0,0,0,0,0,3908.7576,2310.4585,6400,6400,0,0.025084,1
0,0,0,1,0,3273.2,2284.814,1500,1500,0,0.408999,0
1,0,0,0,1587,2582.2527,2041.4243,3400,3400,0,0.050002,1
1,0,1,0,0,5048.5835,1907.709,1500,1500,0,0.050467,0
1,0,1,0,0,5048.5835,2868.5073,2000,2500,0,0.040408,1
1,1,0,0,0,4618.4546,1926.2406,0,0,0,0.033339,0
1,0,0,0,742,4630.5,2428.5496,11400,11400,0,0.040093,0
1,0,0,0,0,2976.9473,1214.6472,794,794,0,0.022254,0
1,0,0,1,1742.4814,2900,2243.6594,0,0,0,0.839993,0
1,0,0,1,1742.4814,2900,2243.6594,1700,1700,0,0.839993,1
1,0,0,0,1491.1177,2582.2527,1907.5394,0,0,0,0.040081,0
1,1,0,0,1617.7354,2902.5774,2367.5217,2500,2500,0,0.066959,1
1,0,0,1,0,2582.2527,1337.135,1500,1500,0,0.323748,0
0,0,0,0,0,3533.48,2354.3179,0,0,0,0.028763,0
1,0,0,1,1118.5555,3814,2369.8911,0,0,0,0.865686,1
1,0,0,0,0,3842.0667,2220.231,2100,9200,0,0.710238,1
0,0,0,0,0,3273.2,2115.7322,1300,4050,0,0.028635,0
1,0,0,0,0,3143.5405,1630.5167,513,3142.6001,0,0.02224,0
0,0,0,1,1742.4814,2867.1667,2335.5623,0,0,0,0.862625,0
1,0,0,0,0,4618.4546,2354.51,2200,2200,0,0.04002,0
12,0,0,0,0,3767.7441,2298.626,1800,1800,0,0.022276,0
12,0,0,0,2582.2527,3988.2,3102.5205,555,3199.5,0,0.033351,0
1,0,0,0,0,3143.5405,2266.4917,1800,1800,0,0.227853,0
0,1,0,0,0,4618.4546,2046.1642,922,960,0,0.153139,0
1,0,0,0,0,2582.2527,1453.8246,0,0,0,0.050126,0
10,0,0,0,0,3842.0667,1971.8417,1300,2933.3333,0,0.025071,1
11,0,0,0,1387.3334,4477.6816,2839.8423,33100,33100,0,0.020015,1
1,0,0,0,0,3201.5,1574.0981,2600,5600,1,0.022222,1
1,0,0,0,0,2610.1187,1114.8021,1200,1200,1,0.132747,1
1,1,0,0,0,5142.5884,2292.2551,998,1549,1,0.137046,1
0,0,0,0,0,4088.1785,2361.9685,0,0,1,0.020047,1
0,0,0,0,0,4088.1785,1806.8887,2100,2100,1,0.025193,1
1,0,1,0,0,4811.9243,1724.8849,3800,3800,1,0.357767,1
11,0,0,0,0,4088.1785,2342.8706,0,0,1,0.020004,1
1,0,0,0,0,3574.6111,2138.0674,838,838,1,0.028575,0
0,0,0,0,0,5715.7998,2804.1602,10000,10000,1,0.033352,1
1,0,1,0,0,4740.582,2382.4539,8900,8900,1,0.022332,1
0,1,0,0,0,2899.6636,1814.7594,7000,7000,1,0.033362,0
1,0,0,1,0,2666.6191,1787.7969,0,0,1,0.743678,1
1,0,0,1,0,2666.6191,1440.0785,2100,2250,1,0.36158,1
0,0,0,1,0,2777.3,1447.8627,2500,2500,1,0.897411,0
1,0,0,0,0,3400,1874.717,0,0,1,0.02,1
6,0,0,0,0,4483.7085,2854.99,1500,1550,1,0.028587,1
1,0,0,0,0,2666.6667,1841.41,15100,15100,1,0.025001,1
9,0,0,0,0,2777.3,1915.7036,2800,2800,1,0.183994,0
10,0,0,0,0,2679.1404,2008.4551,0,0,0,0.361576,0
1,0,0,0,737,4184.8335,2277.9431,1300,1550,0,0.025034,1
0,0,0,0,0,3661.3518,2171.1782,0,0,0,0.028624,0
17,0,0,0,2416.3945,8000,3906.6409,1300,3300,0,0.050007,0
9,0,0,0,0,3645.4834,1881.7216,1200,5625,0,0.13084,0
0,0,0,0,0,3438.3999,1849.7213,1700,1700,0,0.020053,1
1,0,0,0,1997.0227,2679.1404,2371.7629,0,0,0,0.040086,0
1,0,0,0,0,4184.8335,2001.7906,2800,2800,0,0.028648,1
1,0,0,0,0,3206.6001,2302.6941,1400,3666.6667,0,0.025031,1
1,0,1,0,0,4683.0176,1960.1141,0,0,0,0.884737,0
13,0,0,0,1500,2679.1404,2242.2671,1700,1700,0,0.208617,1
1,0,0,1,2011.7159,2876.0747,2403.5764,0,0,0,0.799993,0
12,0,0,0,0,3119.7639,2282.6582,987,1343.5,0,0.033529,0
1,0,0,0,0,3333.3333,1783.4209,0,0,0,0.033333,0
1,0,0,0,1000,2679.1404,2116.8047,0,0,0,0.504997,0
1,0,0,0,0,3061.2,1573.5214,1000,2080,0,0.022222,0
0,0,0,1,0,4599.6411,2098.1555,2500,2500,0,0.553259,0
1,0,0,1,0,4539.3335,2413.9075,0,0,0,0.885713,1
0,0,0,1,0,3119.7639,1891.5223,800,836,0,0.695901,0
1,0,0,0,0,3661.3518,1790.866,1900,1900,0,0.025008,0
0,1,0,0,1146.25,5156.125,3458.1035,1200,3500,0,0.020012,0
0,0,0,0,0,9000,2756.2705,4900,4900,0,0.385437,1
1,0,0,0,0,3812.25,1661.9298,1300,1300,0,0.290643,0
13,0,0,0,737,2610.1692,1462.3739,677,838.5,0,0.028572,0
1,0,0,0,1446.1904,2610.1692,2111.3674,5200,5200,0,0.040015,1
0,0,0,0,0,2749.8096,1668.5845,1300,2700,0,0.022267,0
17,0,0,0,0,2781.5125,1686.1954,1300,3090,0,0.028574,1
1,0,0,0,0,2610.1692,1353.9203,0,0,0,0.03334,1
1,0,0,0,0,5600,2383.7798,11900,11900,0,0.025014,1
0,1,0,0,0,5156.125,2093.1382,0,0,0,0.135249,0
1,0,1,0,0,4683.0176,2729.3447,0,0,0,0.428402,1
14,1,0,0,759,2923.9473,1612.183,671,671,0,0.361468,1
1,0,0,0,0,2780.1428,1515.1508,0,0,0,0.022226,0
0,1,0,0,0,5156.125,2073.5171,1100,1100,0,0.288216,0
1,1,0,0,991,2923.9473,2240.2559,2900,2900,0,0.257793,0
1,0,0,1,834,2610.1692,1981.9174,1100,1100,0,0.884802,0
1,0,0,0,1700,5156.125,3210.7412,866,866,0,0.022251,1
0,1,0,0,0,4679.8623,2296.2207,752,1350.6666,0,0.028614,0
1,0,1,0,0,3656.6001,2068.0618,961,1553.6666,0,0.025028,1
1,1,0,0,0,4800.4419,1727.4001,0,0,0,0.025067,0
1,0,0,0,0,3656.6001,1339.3776,0,0,0,0.025006,0
1,1,0,0,898.75,7150,3419.9895,1500,1500,0,0.028735,1
1,0,0,0,0,4323.4229,2041.2914,0,0,0,0.02523,0
1,0,0,1,0,2799.9583,1494.896,962,962,0,0.686051,0
1,1,0,0,0,2810.7661,1831.7985,0,0,0,0.050001,1
1,0,0,1,0,3520,1886.7382,770,4867.5,0,0.770322,1
0,0,0,0,0,2581.3193,1814.2346,5100,5100,0,0.028615,0
1,0,0,0,0,4018.5518,2438.3994,2700,4500,0,0.022225,0
1,0,1,0,1760.3636,4432.8594,3120.9873,2900,3200,0,0.33778,1
1,0,0,1,0,2799.9583,1461.7382,0,0,0,0.885365,0
1,0,0,0,1149.4,4037.5908,2353.05,494,494,0,0.050229,1
1,0,1,0,0,4432.8594,1949.2428,0,0,0,0.033494,0
0,0,0,0,0,2985.7087,2196.1721,626,626,0,0.202372,0
0,0,0,0,0,7100,2894.4866,6000,14400,0,0.033357,0
12,0,0,0,1707.8889,4946.5,2888.5703,1700,1750,0,0.033429,0
13,0,0,0,1350,7150,3141.3481,1700,2033.3334,0,0.028853,0
0,1,0,0,0,4679.8623,2615.0767,1100,1100,0,0.022405,0
0,0,0,0,1532.9546,2985.7087,2328.3538,881,881,0,0.02864,0
1,1,0,0,0,2810.7661,1847.7911,0,0,0,0.03339,0
0,0,0,0,0,4946.5,2617.6475,3800,12050,0,0.028587,0
1,0,0,0,0,2551.3933,1534.8065,604,803.33331,0,0.033334,0
1,0,0,0,0,6150,2210.0923,1900,5250,0,0.028616,0
16,0,0,0,0,3493.6001,2227.437,1600,3866.6667,0,0.149662,0
1,0,0,0,0,3101.0588,1945.562,1800,1900,0,0.198579,0
1,0,0,0,0,2799.9583,2017.8772,0,0,0,0.441785,0
1,1,0,0,919,5100,2713.1294,5100,5100,0,0.456707,0
1,0,0,0,1909.6038,4221,2609.8657,800,800,0,0.398693,0
0,1,0,0,0,4679.8623,1881.8348,0,0,0,0.022238,1
6,0,0,0,0,12100,3795.6421,3100,3833.3333,0,0.028654,0
0,0,0,1,0,2799.9583,1642.0142,3100,3100,0,0.499815,1
1,0,0,0,0,2773.7244,1959.1104,0,0,0,0.314549,0
1,0,0,0,0,2551.3933,1153.5608,0,0,0,0.7016,1
0,0,0,1,1702.0625,2581.3193,2104.6409,1600,1600,0,0.860635,1
1,0,0,0,0,6550,2271.2585,1100,4716.6665,0,0.020036,0
9,0,0,0,0,3472.4153,1852.2777,1900,3180,0,0.025002,0
1,0,0,1,0,2799.9583,1514.0336,436,436,0,0.292399,1
1,0,0,1,0,2551.3933,1644.2417,1700,1700,0,0.839998,0
1,0,0,1,0,2850.1667,1511.5886,0,0,0,0.526634,0
1,0,0,1,1825.317,2551.3933,2086.1157,0,0,0,0.796043,0
1,0,0,0,0,2551.3933,1484.8799,661,661,0,0.050002,0
1,0,0,0,0,2897.1294,1520.8082,0,0,0,0.025005,0
1,0,0,1,0,2551.3933,1461.2887,1100,1100,0,0.59469,0
1,1,0,0,0,7150,2567.95,0,0,0,0.022248,0
1,0,1,0,1450.2041,4432.8594,2914.8645,5200,5200,0,0.02873,1
1,0,0,0,0,4990.5,1920.0121,0,0,0,0.025204,1
1,0,0,0,0,3322.1177,1587.9409,0,0,0,0.025103,1
25,0,0,0,1900.5714,4423.5151,2621.6157,1600,1600,0,0.278991,0
1,0,0,0,0,4125.3213,2269.2188,712,1670.6666,0,0.020001,0
1,1,0,0,0,3834.8823,1761.8353,894,2618.8,0,0.033334,0
1,1,0,0,0,4197.6855,2940.1189,577,838.5,0,0.028791,1
1,0,0,0,0,2789.8196,1537.4504,1300,1800,0,0.24368,0
0,0,0,0,0,3050,2073.3596,924,924,0,0.025029,1
1,0,0,0,0,2517.2222,1133.7795,1000,1050,0,0.04,0
1,0,0,1,0,3798.6667,1846.9613,1200,1200,0,0.884932,0
1,0,0,0,0,2745.7285,1295.0485,0,0,0,0.600534,0
1,0,0,0,0,2847.6667,1300.7662,1400,1533.3334,0,0.033411,0
0,0,0,0,1200,3647.2727,2509.9224,4900,6900,0,0.221133,1
0,0,1,0,0,4423.5151,2045.6655,3000,3000,0,0.373689,0
1,0,0,0,1666.0986,3647.2727,2406.8174,6700,6700,0,0.040064,1
0,0,0,0,0,2939.239,1596.1494,0,0,0,0.020019,0
1,0,0,0,0,2789.8196,1490.6473,0,0,0,0.146825,1
1,0,0,0,2517.2222,7900,4150.021,3400,5750,0,0.028693,1
1,0,0,0,0,2517.2222,1417.2244,1500,2300,0,0.050022,1
1,0,0,1,0,3798.6667,2163.9128,0,0,0,0.865673,0
1,0,0,0,0,3798.6667,1883.5968,2100,5666.6665,0,0.028614,0
1,0,0,1,0,2745.7285,1398.8512,756,756,0,0.642238,0
0,0,0,0,1659.1666,2810.5747,2253.3523,0,0,0,0.180855,0
1,0,0,1,0,2745.7285,1312.1157,0,0,0,0.885693,0
10,1,0,0,1889.2041,2672.4531,2381.6099,1400,2700,0,0.05025,0
1,0,0,0,0,4125.3213,1736.4266,0,0,0,0.025161,0
1,0,0,1,1463.9166,2745.7285,2088.7639,0,0,0,0.866664,1
1,0,0,0,0,3910.0313,2606.7017,0,0,0,0.040286,0
0,0,0,0,1100,2810.5747,2200.2444,0,0,0,0.033408,1
1,0,0,0,0,4000,1563.1462,0,0,0,0.028575,0
1,1,0,0,0,3834.8823,2256.1394,1500,1500,0,0.050001,0
0,0,0,0,0,4083.9722,1926.4032,1200,2650,0,0.028612,0
1,0,0,0,0,3758.5881,2071.553,0,0,0,0.345643,0
1,1,0,0,1889.2041,2672.4531,2359.6265,2500,2500,0,0.066958,0
0,0,0,0,1336.5,2810.5747,2239.6609,1100,1100,0,0.214923,0
0,1,0,0,0,4197.6855,1797.8936,1400,7000,0,0.022294,0
1,0,0,0,2517.2222,6363.3999,3667.1772,0,0,0,0.040009,1
0,0,0,0,0,6363.3999,2897.241,0,0,0,0.022376,0
1,0,0,0,0,2601.9077,1819.5402,6800,6800,0,0.367532,0
1,0,0,0,2501.0293,2913.125,2633.321,0,0,0,0.050014,0
0,0,0,0,0,3981.1155,1894.1705,0,0,0,0.266269,0
1,1,0,0,1889.2041,2672.4531,2359.6265,2500,2500,0,0.066959,1
1,1,0,0,0,5300,2358.0525,0,0,0,0.028574,0
0,1,0,0,0,4707.6592,1543.1118,0,0,0,0.025027,0
1,0,0,0,0,2517.2222,1486.1427,1900,1900,0,0.321976,0
1,0,1,0,0,4197.6855,1955.2404,0,0,0,0.243461,1
4,0,1,0,0,4197.6855,1977.9705,4700,4700,0,0.033437,0
0,0,0,1,0,2833.3333,2000.6891,1600,1600,0,0.862091,0
0,0,0,0,0,3980.6667,2015.4193,0,0,0,0.025131,0
1,0,0,0,0,2501.2502,1395.5409,1400,1400,0,0.033342,0
1,1,0,0,0,4861.4736,2784.4585,1800,3428.5715,0,0.020023,1
1,0,0,0,0,4423.6665,2343.0339,0,0,0,0.179231,0
10,0,0,0,0,3905.75,2458.2563,1700,1700,0,0.143958,0
1,0,0,0,2090.2031,3809.4412,2806.7356,0,0,0,0.228074,1
1,0,0,0,0,2713.4609,1919.1666,548,4942.25,0,0.134497,0
6,0,0,1,0,3908.6667,1716.5837,514,514,0,0.688002,0
0,0,0,1,0,2501.2502,1873.7308,929,929,0,0.559802,0
1,0,0,0,0,3505.8333,2197.948,1100,2200,0,0.028733,1
1,0,0,0,1100,7200,2897.6284,0,0,0,0.033404,0
1,0,1,0,0,4048.0259,2183.092,0,0,0,0.06687,1
0,0,0,0,0,4423.6665,2443.7349,8100,8100,0,0.02024,1
1,1,0,0,0,4277.6401,2882.2336,1700,1700,0,0.022255,1
1,0,0,0,0,3405.5,1908.7311,0,0,0,0.306251,1
0,0,0,0,0,2741.9517,1514.3944,1800,1800,0,0.040244,1
1,0,0,0,377,3311.2307,2230.8489,752,1584,0,0.157672,1
1,1,0,0,0,6545.2856,3173.9131,1700,8833.333,0,0.04,1
1,1,0,0,0,7060.6665,3306.5662,1000,1500,0,0.025001,0
0,0,0,0,0,2827.1616,1668.1732,0,0,0,0.033523,1
0,0,0,0,858.79999,2501.2502,1673.2495,0,0,0,0.033396,0
1,0,0,0,0,2713.4609,1548.8511,0,0,0,0.033335,0
11,1,0,0,1799.7273,2545.3896,2282.1223,371,1985.4286,0,0.066958,0
1,0,0,0,1300,3338.8088,2108.7612,0,0,0,0.020005,0
1,0,0,0,1292.125,3816.9167,2328.1296,0,0,0,0.05,0
1,0,0,0,0,4423.6665,2461.9812,3000,3000,0,0.020016,1
1,0,0,0,1649.5,4277.6401,2532.6541,4900,4900,0,0.05,0
1,0,0,1,0,2605.7473,1516.5143,317,317,0,0.839997,0
0,0,0,1,0,2647.5732,1728.4299,759,759,0,0.553798,0
1,0,1,0,0,4048.0259,1595.1707,0,0,0,0.865352,1
0,0,0,0,0,2736.7527,1971.0773,0,0,0,0.033357,1
0,0,0,0,2328.7703,4347.375,2861.1392,0,0,0,0.040028,1
1,0,0,0,0,3311.2307,1485.7177,0,0,0,0.170126,0
14,1,0,0,1239.3334,2822.7778,2187.4167,2200,3150,0,0.194064,1
0,0,0,0,1702.2264,3889.2222,2440.0354,10800,10800,0,0.028594,1
1,0,0,1,0,2501.2502,1656.9341,1600,2050,0,0.865307,0
0,0,1,0,1449,4423.6665,2912.73,0,0,0,0.033504,0
0,0,0,0,2328.7703,4347.375,2861.1392,3000,4900,0,0.040028,0
0,1,0,0,1407.15,2545.3896,2116.4575,3200,3200,0,0.268975,0
0,0,0,1,852.79999,3423.1379,1984.5941,1200,1200,0,0.89747,0
1,0,0,0,0,3564.8071,2331.521,51900,51900,0,0.04,0
1,0,0,0,1292.125,2501.2502,1780.2472,548,669,0,0.050089,0
0,0,0,0,0,2715.4807,1591.623,0,0,0,0.252626,0
1,0,0,0,1196,2495.9343,1750.6345,7500,7500,0,0.050089,1
1,0,0,0,927.75,4443,2384.8181,560,560,0,0.040138,0
0,0,0,0,1697,4331.6221,2589.4922,0,0,0,0.02001,0
1,0,0,0,693.66669,2495.9343,1755.4757,0,0,0,0.033334,1
8,0,0,1,0,2495.9343,1647.0698,456,928,0,0.865311,1
0,0,0,0,0,4380,2328.0232,0,0,0,0.260606,1
8,0,0,0,0,2715.4807,1783.6305,761,761,0,0.033357,0
1,0,1,0,2495.9343,5600,3768.6577,2,4250.6362,0,0.04014,1
1,0,1,0,1825.9298,4331.6221,2962.2397,1100,1600,0,0.028739,1
1,0,0,1,0,4350,2176.5842,0,0,0,0.86605,1
1,0,0,1,0,5600,2463.8567,0,0,0,0.13528,0
1,0,0,0,0,3256.2424,1637.823,1300,2225,0,0.025042,1
0,0,0,0,2281.8181,2715.4807,2483.4988,2000,2900,0,0.028591,0
1,0,1,0,1551.9546,3944.6824,2662.1169,1700,1700,0,0.034254,0
1,0,0,0,0,2763.8188,1899.9191,0,0,0,0.050023,1
7,0,0,0,0,3220.7,1992.6403,1600,1600,0,0.025037,1
1,0,0,0,0,2763.8188,1879.9353,0,0,0,0.040005,1
1,0,1,0,1825.9298,4668.3999,3102.9058,0,0,0,0.040265,0
0,0,0,0,1821.2373,2715.4807,2352.4041,5000,5000,0,0.040114,1
0,0,0,0,1900,2715.4807,2368.1565,0,0,0,0.040035,0
1,1,0,0,0,3400.5,1681.4888,0,0,0,0.033338,0
1,0,0,0,0,2822.5,1529.0785,0,0,0,0.025004,0
0,0,0,0,1119,3625.4666,2252.0583,1800,1800,0,0.326348,0
1,0,0,1,0,3220.7,1220.4512,10200,10200,0,0.261276,1
0,0,0,0,0,2715.4807,1680.2886,1700,1700,0,0.028653,0
1,0,0,0,1717.4828,2495.9343,2143.5518,790,790,0,0.066667,0
1,0,0,0,0,2852.8889,1350.3555,603,603,0,0.746753,0
1,0,0,1,0,2561.2178,1555.0013,0,0,0,0.899966,0
1,0,0,0,0,2495.9343,1359.8923,1500,1500,0,0.04,0
1,1,0,0,1621.4193,4945.7002,3027.6819,1600,6550,0,0.033334,0
1,0,0,0,0,4331.6221,2192.3345,0,0,0,0.033767,0
1,0,0,1,1593,2561.2178,2073.9395,2100,2433.3333,0,0.865295,0
13,0,0,0,1499.3334,2763.8188,2208.7056,876,2844,0,0.028711,1
1,0,0,0,0,3713.3142,2422.6819,1200,1550,0,0.022233,0
1,0,0,0,0,6550,2451.4436,2200,2200,0,0.124221,1
6,1,0,0,2101.1499,3244.5854,2655.4304,1700,1700,1,0.033399,0
1,0,0,1,0,2521,1807.2599,0,0,1,0.839992,1
1,0,0,0,0,3251.2727,2090.5996,0,0,1,0.689735,1
30,0,0,0,2291.75,3370,2558.2656,191,1891.6774,1,0.028589,0
0,0,0,0,0,4408,2332.0972,0,0,1,0.028587,1
1,0,1,0,2484.5481,3866.6453,2979.6318,3400,3400,1,0.461654,1
0,0,0,0,0,2631.3452,1583.7172,7800,15300,1,0.028638,1
0,0,0,0,0,2631.3452,1606.3839,22800,22800,1,0.028585,1
1,0,0,0,793,3662.9048,2315.4158,23600,23600,1,0.025007,1
13,0,1,0,1971.5223,3866.6453,2738.5288,2400,2550,1,0.050334,1
1,1,0,0,1971.5223,4888.2729,3201.0435,1200,3200,1,0.020161,0
11,0,0,0,2301.2024,5400,3216.8589,882,2228.2,1,0.020045,0
13,0,0,0,1971.5223,3297.1904,2495.0532,1000,1000,1,0.029009,1
25,0,0,0,0,3500,2187.5742,1700,1950,1,0.025094,1
1,0,0,0,0,4165.7646,1981.4404,0,0,1,0.173014,1
0,0,0,0,0,3204.1724,2263.3042,0,0,1,0.13808,0
0,0,0,0,2535.5339,3087.1667,2812.4697,1800,1800,1,0.066671,1
1,0,0,0,0,3127.7109,1803.3639,4500,5750,1,0.020005,0
1,0,1,0,0,3836.3435,1460.2404,0,0,1,0.025573,1
8,0,0,0,0,3654.8789,2479.8423,4800,4800,1,0.020008,1
1,0,1,0,0,3836.3435,1971.7954,0,0,1,0.494654,1
0,0,1,0,0,5238.6001,2599.1367,86,1556.1666,1,0.025203,0
1,0,0,0,0,3487.1001,1967.2161,8900,8900,1,0.020005,1
0,0,0,0,0,2931.6667,1896.4824,0,0,1,0.025022,0
0,0,0,0,0,5238.6001,1969.3182,1900,1900,1,0.025016,1
0,0,0,0,0,5238.6001,2394.3181,0,0,1,0.025038,1
6,0,0,0,2325,3202.9768,2668.2009,1400,1400,1,0.020004,0
0,0,0,1,0,5238.6001,2205.3318,1600,1600,1,0.388727,1
1,0,0,0,0,3219.1792,1566.7083,982,1591,1,0.022225,0
1,0,1,0,0,3836.3435,2403.8081,0,0,1,0.295776,0
0,0,0,0,0,3508.25,1971.3899,2100,6400,1,0.02884,0
1,0,0,0,1652.8889,2814.3247,2280.9224,1700,1700,0,0.040016,1
1,0,0,0,0,3505.261,2187.5781,13800,13800,0,0.04,0
1,0,0,1,0,2553.1401,1493.8273,10800,10800,0,0.919594,1
0,0,0,0,1673.9459,2814.3247,2275.4524,0,0,0,0.02859,0
0,0,0,0,1673.9459,3100.6563,2513.7173,1400,1550,0,0.028766,0
9,0,0,1,0,2636.9646,1930.9512,2100,2100,0,0.707734,0
0,0,0,1,1941.9678,3417.7273,2661.4639,3100,3100,0,0.377317,0
1,0,0,0,0,2553.1401,1444.21,1800,1850,0,0.066667,1
6,0,0,0,1695.7742,3139.5112,2666.116,4900,4900,0,0.020023,0
1,0,0,0,0,4331.8569,1982.1532,7700,7700,0,0.033344,0
1,1,0,0,0,2636.9646,2075.1753,0,0,0,0.314366,0
1,0,0,0,0,3807.1892,1774.7682,0,0,0,0.022345,1
1,0,1,0,0,4083.6667,2415.2473,27,1656.5,0,0.028602,1
1,0,0,0,2059.8857,2814.3247,2524.4277,0,0,0,0.033574,1
1,1,0,0,0,4087.2834,1596.1006,0,0,0,0.025001,0
1,1,0,0,0,2553.1401,1583.4604,0,0,0,0.033334,1
1,0,1,0,1560.5,3787.717,2561.957,4900,4900,0,0.022322,0
1,0,1,0,0,3787.717,2462.6985,0,0,0,0.287542,0
14,0,1,0,2553.1401,4083.6667,3358.4971,3500,3500,0,0.033413,1
0,0,1,0,0,3787.717,2363.3071,6800,6800,0,0.428066,1
1,0,0,1,757,2553.1401,1568.429,0,0,0,0.88571,0
1,0,0,1,0,3144.9722,2086.6628,603,663.66669,0,0.899481,1
1,0,0,0,0,2881.853,1936.4822,0,0,0,0.028803,0
10,0,0,0,1800.9517,2928.5,2463.5691,1400,2000,0,0.040114,0
14,0,0,0,0,3139.5112,2148.2622,1600,1600,0,0.033376,0
0,0,0,1,0,4087.2834,1858.186,1700,4150,0,0.582366,0
0,0,0,0,1178,2553.1401,2171.7495,821,821,0,0.033408,0
1,0,0,0,0,2553.1401,1395.5201,2000,2000,0,0.033334,1
0,0,0,0,0,2928.5,1502.4133,838,838,0,0.028597,1
1,1,0,0,1555.8572,6319.7144,2947.6011,873,1714.6,0,0.248759,0
0,1,0,0,941.59998,3077.0115,2399.6584,1400,2833.3333,0,0.028701,0
11,0,0,0,0,4092.5386,2009.3389,803,2067.1667,0,0.03334,1
1,0,1,0,0,3787.717,1785.7351,0,0,0,0.028601,0
1,0,1,0,2197.3333,3787.717,2840.0476,2700,2700,0,0.050166,1
1,1,0,0,1555.8572,2553.1401,2104.573,936,1918,0,0.323978,0
1,0,0,0,0,3807.1892,1940.8467,0,0,0,0.033334,1
1,1,0,0,0,3077.0115,1572.2217,1400,1400,0,0.025049,0
0,0,0,0,0,3077.0115,2063.7693,5700,5700,0,0.020163,0
1,0,0,0,0,4000,2566.0046,3100,3100,0,0.135804,1
1,1,0,0,0,3211.2144,1728.7828,475,475,0,0.033337,0
1,1,0,0,0,3144.9722,1329.2279,1100,1100,0,0.025185,0
1,0,0,1,1597.0159,2553.1401,2063.0803,1100,1100,0,0.865311,0
1,0,0,0,0,2553.1401,1539.6423,3800,3800,0,0.028597,0
0,0,0,0,1800.9517,2928.5,2463.5691,0,0,0,0.040114,0
1,0,0,0,0,4112.5771,1897.7572,0,0,0,0.022401,0
13,0,1,0,0,3787.717,2195.0142,2800,2800,0,0.028702,0
0,0,0,0,0,2553.1401,1902.0573,515,807.5,0,0.025033,1
1,0,0,0,1779.4897,2553.1401,2182.7317,0,0,0,0.040003,1
8,0,0,0,0,3139.5112,2020.929,10700,10700,0,0.033336,1
0,0,0,0,0,2895.1472,2099.1484,6900,6900,0,0.028589,0
1,0,0,0,1858.7693,2550.3845,2359.5686,808,954,0,0.050001,0
